"Residuals","Fitted_Values"
23.999313673541,54.200686326459
25.2892642802799,53.7107357197201
28.102277536341,51.697722463659
27.225713836496,53.874286163504
-20.3116887356457,51.8516887356457
-17.3485135123992,51.2285135123992
-10.4741209347627,53.4741209347627
17.7918892972448,47.2081107027552
24.1538783918752,47.5961216081248
23.5649843998725,48.4350156001275
26.2862428605408,50.6337571394592
30.6845291374277,47.3154708625723
27.8856226100388,52.1143773899612
30.1500263477407,50.4499736522593
31.3437828411682,51.6562171588318
36.6395697250225,54.0504302749775
1.531509880432,50.418490119568
4.28421262076791,48.7157873792321
4.38055957435984,50.6194404256402
22.6915064586099,54.3084935413901
27.5329477153066,60.4670522846934
29.6144103603565,60.3855896396435
29.441167645636,61.058832354364
31.7106038584207,61.7693961415793
31.1317286421875,66.8682713578125
38.8612018810401,57.0187981189599
47.5243287300877,51.1156712699123
50.0464372393238,49.6535627606762
-9.55118084012036,12.0511808401204
-10.9542866049401,14.0542866049401
-1.68201844644521,5.38201844644521
-14.4241558984316,18.9241558984316
-18.3199360449185,23.3199360449185
-17.0776251053779,23.7076251053779
-14.1960326702925,26.0960326702925
-17.9750707772546,30.8750707772546
-5.42652555127434,23.5265255512743
-17.5195464187189,39.0195464187189
-14.6560902519528,40.2560902519528
-12.8926963711802,43.2926963711802
5.41060182459257,55.9893981754074
4.09032131568307,60.6096786843169
3.80018892034369,61.2998110796563
6.32880130501697,60.171198694983
10.1965120299502,61.0034879700498
11.601921031813,60.198078968187
12.2531343655356,59.6468656344645
11.2198779525023,60.7801220474977
11.7086215666254,60.4913784333746
11.2408571129395,61.0591428870605
18.6251357713714,53.7748642286286
18.8663088187265,53.7336911812735
-34.2857663341805,57.2857663341805
-35.7186534445168,63.1486534445168
-33.6575141485329,65.4575141485329
-28.4377443890726,68.0877443890726
-22.8723442195588,69.7823442195588
-18.8040445536339,72.9740445536339
-14.6562445718076,73.6762445718076
-12.1039621740315,74.3339621740315
-3.79712652319957,74.9071265231996
0.499566810207367,73.9404331897926
4.13580297683588,74.9941970231641
7.00257051453215,75.7874294854679
-0.765205948001,69.625205948001
3.1859819532636,71.3540180467364
5.96507475326918,71.6749252467308
9.63286478379087,71.9771352162091
8.45337056436515,72.2666294356349
9.1385333853048,73.0314666146952
10.9495972984799,74.0504027015201
9.82658357025143,75.2234164297486
12.1700656887647,74.3499343112353
15.9745257251642,71.7054742748358
16.8525125718858,71.7974874281142
18.0967315807295,72.1832684192705
-5.1632862874708,31.4632862874708
-5.43193640737536,32.6319364073754
-7.63715778849243,35.8371577884924
-7.01015570853474,37.7101557085347
-3.18848288723083,34.1884828872308
-1.70235324479228,35.3023532447923
4.09356884932357,34.6064311506764
4.88901876189161,36.7009812381084
6.6389316708481,37.9410683291519
6.67536221739985,40.4046377826002
10.9692538981851,38.8307461018149
11.7183039838654,41.5816960161346
-3.09067015964004,4.94067015964004
-6.79666294893622,9.03666294893622
-11.1236528045239,14.2536528045239
-11.5128872026436,15.6628872026436
-13.1314334301464,17.6314334301464
-16.1516732646548,21.0516732646548
-11.082213033879,17.082213033879
-4.50080512334835,15.7608051233484
-0.707097016229436,15.2070970162294
6.4102675137857,12.2897324862143
12.0298546591056,6.97014534089444
0.903549752141145,19.5964502478589
29.5148005144685,52.7851994855315
28.2086907358653,55.0413092641347
27.6537965933154,56.5562034066846
39.487293726595,48.852706273405
34.2630869039671,57.0369130960329
37.3005840504445,57.9994159495555
49.4972567141297,47.3027432858703
57.1642627517173,41.1557372482827
48.5278268622667,49.4721731377333
48.6236579888456,49.7463420111544
-7.03414889607463,50.7752522018597
-8.01658108474813,51.7576843905332
-13.6997150317722,20.2497150317722
-20.9025216501227,28.0725216501227
-15.2330598645564,28.8330598645564
-20.3627261469897,34.7627261469897
-31.5306466670043,47.1306466670043
-19.0559590132907,41.4559590132907
-16.2511687156756,46.5511687156756
-8.52323548128089,48.3232354812809
-4.58857133728964,51.0885713372896
-3.82472185876281,58.1247218587628
14.4721461353833,49.0278538646167
24.6609325476359,49.5190674523641
-10.9266023872989,23.4266023872989
-9.50001182119024,26.3000118211902
-13.2302605590351,35.630260559035
-6.43671476144789,36.4367147614479
0.945554967839482,34.3944450321605
-4.04066373271214,41.0306637327121
-7.74476782644428,42.3447678264443
-5.90607094230161,43.3960709423016
-3.62277386191615,43.3227738619162
-0.995805884601041,44.825805884601
-3.33834067781327,47.6283406778133
-4.52050557403007,51.9905055740301
-6.59756082184766,41.2575608218477
-7.30331651698615,45.0433165169862
-1.93149509185579,44.6814950918558
-16.7842562464277,60.6742562464277
-1.61489698727229,46.6748969872723
1.74893931125868,46.7710606887413
2.2449014841155,47.6750985158845
5.52766068685061,47.0723393131494
13.570244605764,46.689755394236
18.8882557831685,46.0017442168315
23.9135621985145,46.2064378014855
21.3456514682306,48.6043485317694
-16.1064622522547,22.3564622522547
-3.11665355838315,9.26665355838315
-30.3003141097191,36.3003141097191
-31.3964797154202,40.3964797154202
-23.4663667962564,39.4663667962564
-12.5750786454921,42.5750786454921
-9.50211561528992,46.2421156152899
11.304967052952,26.005032947048
-6.11391603582999,45.47391603583
-5.90701236220788,47.3170123622079
10.8107202441995,47.1892797558005
14.4359675382995,50.3940324617005
-2.70534818594147,36.5353481859415
-0.0513943912400532,39.27139439124
-11.8541687631982,52.5041687631982
-2.58217833798784,48.2721783379878
-0.952095954073828,49.5120959540738
-0.455834005745055,51.495834005745
1.19647944937933,53.3535205506207
5.84905082129017,52.4809491787098
10.2035784595968,50.6664215404032
19.7228913208668,47.7471086791332
23.958154645117,46.471845354883
27.6352549519313,46.2747450480687
-3.39427783101679,47.1353811368019
-28.0517079843642,64.0517079843642
-26.7674178954841,63.7674178954841
-25.399043469073,62.799043469073
-26.2108103097679,63.8108103097679
-23.0969925437728,66.8380958495579
-23.6636552245015,67.4047585302866
-25.134466195636,68.8755695014212
20.8449997049527,56.8550002950473
18.2844282837287,59.4155717162713
-12.7707882613034,56.5118915670885
-12.2688692078323,56.0099725136174
-4.88142051000036,50.8814205100004
-1.95887842890049,50.9588784289005
0.772065979139951,52.22793402086
3.67207429270624,52.3279257072938
6.93235432185606,53.3376456781439
11.4858568367886,53.0141431632114
12.8159150691819,55.9540849308181
14.4995356612245,56.7004643387755
31.6589554942311,58.341044505769
39.6023027110536,55.2676972889464
36.5102128743914,58.4897871256086
35.2166878234227,59.7833121765773
-23.2974365754915,62.9674365754915
-18.6633739024398,63.6633739024398
-16.4261879980142,62.6561879980142
-15.0498811490738,63.0298811490738
-11.7073580327872,63.6073580327872
-10.2204205097523,63.2804205097523
-5.06788983708434,60.5578898370843
1.70719255844296,54.952807441557
2.87451554555659,56.9554844544434
6.87764749067456,56.5323525093254
6.64089995552437,58.1391000444756
8.8585113096453,59.0914886903547
7.80689733684689,-6.88689733684689
10.1477164291282,-9.01771642912821
2.24160489792428,0.158395102075723
-0.416054065242518,3.41605406524252
-0.362048137431165,4.09204813743117
0.617104105803865,4.38289589419614
8.67924795876702,-2.67924795876702
-0.995677385049616,7.54567738504962
-0.990533922923329,8.13053392292333
-3.0840597277175,10.8740597277175
11.0157953149651,-2.51579531496508
-3.20805473126117,12.4780547312612
15.6387421113873,-14.8287421113873
13.6164863271636,-12.7164863271636
11.0945503972803,-10.0945503972803
9.66912333744375,-8.55912333744375
8.17893010811748,-6.95893010811748
7.51134474326145,-6.25134474326145
7.16453077381948,-6.12453077381948
5.23739315750899,-3.23739315750899
3.44472266637828,-1.24472266637828
3.48191812963428,-0.821918129634283
5.25542999779964,-1.25542999779964
6.03527805102713,0.0647219489728714
-10.774750311712,24.774750311712
-4.86854378939685,25.8685437893969
-2.79222342915139,32.7922234291514
-2.20799769513416,34.2079976951342
-3.5810355237846,38.3210355237846
-4.56394227759638,42.0639422775964
-6.42901461613939,46.6890146161394
0.00858019479501791,42.671419805205
1.48153580503939,48.8384641949606
9.43057628904144,47.7294237109586
12.6114133415706,46.8885866584294
13.4625090864846,48.4774909135154
-2.98665295250911,3.49665295250911
-4.15540348831839,4.68540348831839
-8.56933225743085,9.82933225743085
-15.8139240985027,18.9139240985027
-22.8083668631834,27.7483668631834
-25.9402004298849,31.9402004298849
-20.8102791233666,34.8102791233666
-30.5752794477681,37.0052794477681
-5.272807881658,37.672807881658
-11.3991298652603,44.2991298652603
1.77346752225273,41.9676357835324
7.05728311657229,45.2527168834277
-14.9625041390767,18.3625041390767
-15.7760438406512,19.6160438406513
-16.7741842558334,21.0741842558334
-12.3553649575398,17.3553649575398
-13.8121676883801,21.3121676883801
-14.8485336262647,24.8485336262647
0.400358321467271,15.8096416785327
-7.7072542252256,26.0072542252256
-6.32991570456069,26.9299157045607
-5.91525135887416,29.1152513588742
2.04952489817387,27.6504751018261
7.03674747823657,29.5032525217634
19.1885640831707,57.5114359168293
21.256633841512,59.043366158488
20.661419791368,59.638580208632
22.6148420648977,60.3851579351023
22.3598355824607,60.6401644175393
26.8980028196319,58.9019971803681
26.1000759411781,61.0199240588219
28.7978491571031,61.2021508428969
29.1828805866153,61.9771194133847
30.5524627046311,62.1475372953689
31.0584712219016,63.5815287780984
27.1554279887568,64.7545720112432
-7.3932566609762,68.3932566609762
-6.70282698763313,71.2028269876331
-1.15218337641664,67.1521833764166
4.58821609201931,64.8817839079807
4.93193212757138,64.7680678724286
7.69262825228974,63.7073717477103
13.4355125139587,60.6644874860413
16.2982607092088,60.7017392907912
18.5962764737329,60.4037235262671
21.8337280562939,59.2362719437061
-5.97855035983377,49.7196536656189
-15.6359333886519,59.377036694437
2.16481355637557,-1.16481355637557
6.52013049858927,-4.72013049858927
6.1376534746265,-4.1376534746265
6.08643520226475,-3.88643520226475
5.44310929651124,-3.04310929651124
4.4684732013194,-1.9684732013194
5.2858532902901,-2.5858532902901
4.85031011834348,-1.95031011834348
4.81277307082906,-1.71277307082906
5.78893543173411,-1.78893543173411
6.36131267997373,-1.26131267997373
7.82054072101527,-0.310540721015268
8.30359783727375,-7.11359783727375
7.37823391953794,-5.87823391953794
6.68610810257403,-4.98610810257403
10.8045862613042,-8.90458626130419
4.45435057466129,-2.35435057466129
4.72482019587517,-2.22482019587517
4.24437185818493,-1.34437185818493
5.0858301483046,-1.5858301483046
6.81072124257101,-1.01072124257101
5.90423096955006,0.495769030449942
16.6516030153479,-9.65160301534785
7.14256088107556,0.457439118924437
-6.22086715233617,49.9619704581213
-6.22086715233617,49.9619704581213
-6.22086715233617,49.9619704581213
-6.22086715233617,49.9619704581213
-6.22086715233617,49.9619704581213
-6.22086715233617,49.9619704581213
-6.22086715233617,49.9619704581213
-6.22086715233617,49.9619704581213
-6.22086715233617,49.9619704581213
-6.22086715233617,49.9619704581213
-6.22086715233617,49.9619704581213
-6.22086715233617,49.9619704581213
-7.52599208840077,44.8259920884008
-8.90573660480235,50.4657366048024
-6.35491142015897,51.354911420159
-5.25083157829558,57.5008315782956
-1.73767956519855,56.7876795651986
-3.6183805818105,61.6183805818105
4.07386165734889,57.0361383426511
12.8430063136879,63.7869936863121
26.2128125979102,57.3471874020898
19.3071058655141,63.0228941344859
26.0698269820234,58.8301730179766
26.8152132099327,58.2047867900673
-8.50516343163597,31.105163431636
-12.1784550094984,41.0784550094984
2.60861560947677,31.6913843905232
4.53099043177041,33.7690095682296
7.56833949892066,34.7316605010793
-0.379036053300065,46.1790360533001
-2.49716382653835,50.3971638265383
-4.60443186537627,54.9044318653763
-5.99473072175633,59.1947307217563
-6.92021378380205,61.220213783802
-4.77827192793866,63.9782719279387
-1.73702254789352,65.8170225478935
-8.35477908511626,33.9547790851163
-5.00168968956069,35.0016896895607
1.16477413314855,35.3352258668515
3.86933087072189,36.4806691292781
11.2758957376135,37.7041042623865
12.5303415165909,39.1696584834091
7.61602123304274,44.9539787669573
9.40893392270123,46.5010660772988
11.2320212574231,46.9079787425769
13.7706399352171,48.4893600647829
16.1733852011491,47.9566147988509
18.2224324384932,46.7875675615068
-6.30189437974367,9.30189437974367
-7.2404279390404,10.7404279390404
-11.2186236871879,16.3186236871879
-11.8300703598543,17.3300703598543
-12.8117269184053,18.7917269184053
-20.7187770068012,27.2187770068012
-9.08052832436626,16.0605283243663
-19.6070472038538,27.0670472038538
-20.2994165810047,28.2394165810047
-21.0279823983803,29.5079823983803
12.831667492018,30.9094358137671
-17.2173812158032,33.5973812158032
5.63488967250205,-5.19488967250205
5.26335530530705,-4.70335530530705
6.7280682275328,-6.0080682275328
5.17499574669128,-3.97499574669128
-9.10983459992696,10.789834599927
2.64746360371171,-0.447463603711705
2.87111423215514,0.128885767844864
1.4783980106214,2.3216019893786
6.6538395819499,3.4461604180501
8.1161878838171,0.503812116182898
9.39602774549715,2.30397225450285
14.7697376937413,1.71026230625868
-13.9593409546697,18.2493409546697
-17.6963159418489,22.1963159418489
-22.6323033191627,27.6323033191627
-16.6226307342003,22.2226307342004
-24.0062690158877,30.1162690158877
-24.0673948467898,30.6673948467898
-25.5062011957171,32.6162011957171
-25.7267231047295,33.3467231047295
-15.193957232537,23.313957232537
-17.4686667316651,26.1186667316651
17.9201060179503,25.8209972878348
15.275187108204,28.465916197581
-6.37172695943925,38.6617269594392
-5.33402370023403,39.664023700234
-9.3894666892489,45.8894666892489
-8.26807320344425,47.4780732034442
-4.29076319587164,51.7907631958716
-10.6387327751817,56.5987327751817
-4.47085359670151,57.4708535967015
0.898871210078398,58.8611287899216
4.07952260545231,61.8004773945477
8.13491457160348,63.4450854283965
10.3418167287362,63.1381832712638
21.362580593091,59.837419406909
-16.095161634197,17.995161634197
-20.8000840918178,22.8000840918178
-22.4683496228826,25.1683496228826
-22.4612779331683,25.3612779331683
-20.0743384933965,24.4743384933965
-21.8222831875646,28.4222831875646
-20.6558206736184,30.6558206736184
11.2554680327634,27.1845319672366
3.69383900112437,37.5161609988756
2.53014859258819,41.3098514074118
5.64870393313077,31.9012960668692
-8.01549257022413,44.3054925702241
-9.74330144204466,53.9833014420447
-15.3497857858182,65.9297857858182
-10.2051825437294,66.7551825437294
-11.3240490869782,69.1140490869782
-5.62441435872078,67.5644143587208
-0.305555545784705,67.0555555457847
3.37847613790453,65.1915238620955
2.18961046342163,67.6603895365784
5.54337550795563,67.1566244920444
0.173770695861944,66.926229304138
6.98355127115215,68.3064487288479
9.57788467380018,69.5021153261998
-17.1591976441535,30.0991976441535
-16.4026076977134,30.7326076977134
-15.5796906625543,31.4796906625543
-16.0871757279353,32.1071757279353
-11.6699867874683,32.8699867874682
-5.56747185284927,33.4974718528493
-5.43531745093889,34.5053174509389
1.28703228801882,36.0229677119812
5.7433214531539,37.2366785468461
18.7407836656441,38.4092163343559
22.8649319431222,39.8150680568778
26.8980874395996,41.0719125604004
-6.09133677355005,49.8324400793352
-11.9295523496656,55.6706556554507
-12.0453583793334,55.7864616851185
-14.7516727967331,58.4927761025182
-14.1423935834449,57.88349688923
-13.6565295769677,57.3976328827528
-11.6770264565071,55.4181297622922
-11.2192473661584,54.9603506719435
8.11706131524554,53.7429386847545
14.4751853386094,53.6548146613906
-8.78128642460543,52.5223897303905
-6.8803514527639,50.621454758549
-26.9338301429881,69.2438301429881
-17.0463109618108,66.8563109618108
-15.3157081445366,68.3057081445366
-12.6590746359337,69.5190746359337
-9.2622051896018,69.9522051896018
-2.83599641976313,68.2859964197631
3.52957007310722,65.8004299268928
4.25443177831045,67.4655682216896
8.34724720401759,67.5527527959824
7.31166103094753,73.4283389690525
12.4374110217536,71.9925889782464
12.2453397675776,73.8146602324224
-15.1120703055861,78.0820703055861
-12.4962660914968,76.9262660914968
-7.53854183670554,76.3585418367055
-6.64563740064559,77.1356374006456
-5.05894546979427,78.4889454697943
-4.20240637469494,78.312406374695
-4.87936879067074,79.1093687906707
-0.236117167110917,75.9061171671109
0.0649140311851266,76.4150859688149
1.73793155092801,76.982068449072
3.52332154399014,77.1666784560098
2.7352502420311,78.1347497579689
12.3476597023006,72.6723402976994
16.2828131230859,70.5571868769141
18.3301991477213,70.3898008522787
15.3274523246927,74.4825476753073
17.3757646324034,74.8842353675967
23.6602456618183,70.9697543381817
24.0096880118552,71.9803119881448
23.9934080838636,72.3365919161364
24.6390660984413,72.3309339015587
23.4402535168832,73.6597464831168
23.3882041468648,73.9317958531352
24.3177283385157,73.7322716614843
-8.4153458140073,10.6753458140073
-7.96497444851057,11.9649744485106
-7.1482507741012,13.6482507741012
-6.68069119680787,13.6806911968079
2.32035531404198,7.07964468595802
7.40825404177989,5.29174595822011
4.63382582994434,12.3661741700557
9.83840090130701,13.061599098693
16.4054907023767,14.3945092976233
48.7510161067871,6.92898389321288
42.3392616612352,15.6607383387648
42.4928372196532,16.8471627803468
-12.2860518621264,53.4460518621264
-13.1231126060701,55.1431126060701
-12.0055428675455,59.4555428675455
-10.093990895681,58.693990895681
-10.2018057039316,60.0018057039316
-5.87809067650785,56.8780906765079
6.58641347655781,50.9135865234422
12.3951644566994,52.6048355433006
12.1165537404975,54.9134462595025
15.1364585816634,54.4835414183366
-8.4902946926337,52.2313979984188
20.6436842916001,52.7363157083999
-15.0961077516695,35.9161077516695
-10.6403258905836,38.3603258905836
-8.1796822057374,39.5796822057374
-1.6212967840188,39.6212967840188
1.6971338541082,40.6228661458918
4.47874313207243,41.4212568679276
8.53036649515037,41.0496335048496
9.25976292398694,44.9602370760131
17.3141990115597,46.5558009884403
16.6555604023568,50.9144395976431
22.0817501750936,52.7382498249064
25.9673952850404,53.7526047149596
-13.7837748289613,32.5837748289613
-9.06987753875174,33.6698775387517
-10.026872887755,39.056872887755
-9.83221932455971,41.2022193245597
-6.9952225687074,42.1352225687074
-3.26466386986806,43.5446638698681
-0.01840691165567,45.6084069116557
8.14175178442911,40.7982482155709
11.8108848788921,42.2491151211079
12.5918540878937,43.2081459121063
14.2829213395645,43.2170786604355
16.8776735900961,42.3223264099039
-24.0496576993903,42.0596576993903
-21.6490244922079,41.6490244922079
-34.2186043799162,55.8186043799162
-21.2905918606288,46.8905918606288
-36.1133172018707,62.5133172018707
-20.6031733356035,50.0031733356035
-13.9546688149203,47.8446688149203
-21.0208272530708,58.8408272530708
-6.19737885373852,47.4473788537385
-12.2845450547844,57.2345450547844
-0.427813972529147,47.3478139725291
0.779037008647855,56.5009629913521
-23.7061587354557,33.7861587354557
-24.4714383302258,36.5814383302258
-23.69389532538,39.59389532538
-28.3110722933818,47.2110722933818
-28.768268045455,49.088268045455
-27.7355241228251,50.8455241228251
-27.6966894312799,52.4566894312799
-30.5986698742215,57.3986698742215
-27.4947278234338,56.4947278234338
-26.8119700767096,60.6319700767096
-16.9040014526437,60.7040014526437
-13.9643959488115,64.4543959488116
-17.3897883875109,19.2097883875109
-17.3759284527488,19.5059284527488
-17.2039620993906,23.2039620993906
-12.7548551175958,24.2548551175958
-10.1695966441177,24.1095966441177
-7.61557307013394,24.0155730701339
-4.96739654935327,23.8273965493533
-2.49567594580857,23.8156759458086
-0.382749040643643,24.1627490406436
2.40850971095737,23.8314902890426
19.7997750995246,23.9413282062605
25.0729520126138,24.0570479873862
-4.07036747884927,4.54036747884927
-4.66549246741934,5.20549246741934
-5.37045537320726,5.98045537320726
-6.0789026103556,6.7789026103556
-6.81656227355639,7.61656227355639
-7.50328890716003,8.40328890716003
-8.2411454638477,9.2311454638477
-8.99473011522737,10.0747301152274
-9.53044578425812,10.7104457842581
-9.74804725249485,12.2480472524949
-22.6849828574101,27.9849828574101
-5.37613032561465,16.5761303256146
1.46799588070235,69.1120041192977
4.14786725419911,68.3521327458009
5.35904413568829,68.7409558643117
6.37895721762167,70.1210427823783
4.40178351780643,73.9882164821936
9.14078194126796,70.859218058732
13.4035865850207,70.8364134149793
15.6048863250532,72.8051136749468
13.0775775173091,74.1624224826908
12.3990555902795,75.7009444097205
12.470346885714,76.889653114286
15.4238299200992,74.8061700799008
-14.263002799664,21.113002799664
-10.2913200614535,19.2313200614535
-17.3009845104672,28.3409845104672
-9.15216623399107,27.2821662339911
-6.66822987604899,27.448229876049
-8.3381270887966,33.0381270887966
-11.416590662217,36.416590662217
-10.0727914468215,35.7127914468215
-1.83695325531949,30.4069532553195
-8.63466892121796,43.934668921218
-2.48339586201376,41.8833958620138
-1.13975922287903,45.039759222879
6.05445022905596,-5.60445022905596
4.73985084136904,-4.19985084136904
12.309936008328,-11.559936008328
1.94022098462962,-0.840220984629618
1.40095092483187,1.49904907516813
2.86045451901183,1.73954548098817
6.15004552220535,1.54995447779465
17.6143425460363,-3.75434254603634
2.05086683831015,13.3191331616898
5.7092449181277,9.8907550818723
-6.95704728566372,22.8570472856637
3.89058660989239,12.1094133901076
21.0682489035039,54.5017510964961
18.0301723094167,57.1498276905833
16.1115571854418,59.0884428145582
23.2787263985988,57.4512736014012
30.8593121024276,54.4806878975724
35.9251607120703,54.0748392879297
39.0330198244134,54.2669801755866
42.1387187898628,52.0612812101372
42.8408929317849,52.2691070682151
44.7913282865901,52.7886717134099
-8.80053012349442,52.5416334292795
-7.7966920165521,51.5377953223372
-29.085312689994,42.085312689994
-18.9637989400088,35.9637989400088
-17.7895926099246,37.7895926099246
-11.301734621818,39.301734621818
-8.87392225365937,42.6139222536594
-19.2154767153432,54.4154767153432
-5.64140310786914,43.0414031078691
-2.72796164018264,45.2279616401826
2.43380393386957,46.9861960661304
17.9692768749405,47.8107231250595
22.1892680415716,46.7107319584284
18.6751702062369,58.5148297937631
4.73701663342753,78.9329833665725
-1.48984661046268,83.9798466104627
1.18791827181945,85.7020817281806
0.475605334385321,88.2343946656147
-0.208902522410302,90.0889025224103
11.1867913873093,80.3232086126907
5.49603962864205,81.033960371358
5.74286688838374,80.6771331116163
7.34790044644017,80.3520995535598
8.09363298726345,79.3763670127366
9.52793128796188,79.3620687120381
8.99310676985116,80.6168932301488
3.24489658738831,67.4351034126117
3.50149896414274,68.0785010358573
11.0040934739132,66.2759065260868
10.3683713776437,67.4516286223563
13.2648430459911,68.1751569540089
13.2207644067695,68.6992355932305
13.1249022167784,70.6250977832216
6.98987752825352,71.0201224717465
8.21203955534895,71.057960444651
8.41779773765718,72.0822022623428
9.93991209187578,72.1000879081242
11.040063824595,72.299936175405
-7.9747924719797,41.8447924719797
-0.0297786903457745,44.6297786903458
5.22060028178688,43.7793997182131
6.01189132193029,42.9881086780697
9.90636843056161,42.9736315694384
13.0041862224277,43.7958137775723
16.4864037264625,44.1935962735375
19.5983173392536,44.9616826607464
21.6341206919753,46.8058793080247
22.9110788796014,49.7889211203986
-6.88696373213562,50.6280670379207
-7.74963710528917,51.4907404110743
-33.4043051708986,40.9043051708986
-31.7503692693271,41.2503692693271
-31.3882630826332,44.3882630826332
-36.1354024905921,54.1354024905921
-32.6570675052659,56.6570675052659
-25.6408079603505,56.1808079603505
-18.2944649027908,56.3644649027908
-9.80426799517375,55.5842679951737
-5.34133252897031,53.3913325289703
-3.03785812868369,53.3578581286837
7.19029187957776,52.4097081204222
